"id","profile_url","first_name","last_name","gender","birth_date","education","picture","party","election_list","list_won","top_id","agw_id","education_category"
1401,"https://www.abgeordnetenwatch.de/profile/susann-ruthrich/archive/216851","Susann","Rüthrich","female","1977-07-21","Politikwissenschaftlerin","http://www.bundestag.de/blueprint/servlet/image/241478/Hochformat__2x3/177/265/c59e84381f17333a8c6b322650f1361c/oV/ruethrich_susann_gross.jpg","SPD","Landesliste Sachsen","false",NULL,"99a00e64-de99-4e61-ab6b-67df71d8b34e",NULL
1402,"https://www.abgeordnetenwatch.de/profile/bernd-rutzel-0","Bernd","Rützel","male","1968-10-02","Technischer Oberamtsrat","http://www.bundestag.de/blueprint/servlet/image/241484/Hochformat__2x3/177/265/c5558b7f592d548d9eef76d84aa2dcf8/hQ/ruetzel_bernd_gross.jpg","SPD","Landesliste Bayern","false",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
1403,"https://www.abgeordnetenwatch.de/profile/dr-martin-rosemann-0","Martin","Rosemann","male","1976-10-20","Diplom-Volkswirt","http://www.bundestag.de/blueprint/servlet/image/241486/Hochformat__2x3/177/265/d267a4ae4af10facae19259749cc174/UX/rosemann_martin_gross.jpg","SPD","Landesliste Baden-Württemberg","false",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1404,"https://www.abgeordnetenwatch.de/profile/lothar-riebsamen/archive/214903","Lothar","Riebsamen","male","1957-09-24","Bürgermeister a. D.","http://www.bundestag.de/blueprint/servlet/image/241498/Hochformat__2x3/177/265/53389ca55b7d7f36d360465af70ad14f/ux/riebsamen_lothar_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1405,"https://www.abgeordnetenwatch.de/profile/josef-rief/archive/214901","Josef","Rief","male","1960-04-13","Selbstständiger Landwirt","http://www.bundestag.de/blueprint/servlet/image/241520/Hochformat__2x3/177/265/b37a237101b96565cac173e25d9c9344/lL/rief_josef_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1406,"https://www.abgeordnetenwatch.de/profile/andreas-rimkus-0","Andreas","Rimkus","male","1962-12-24","Elektromeister in der Energiewirtschaft","http://www.bundestag.de/blueprint/servlet/image/241900/Hochformat__2x3/177/265/d9c1a70a7953283c5708afa6363fc940/Bx/rimkus_andreas_gross.jpg","SPD","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1407,"https://www.abgeordnetenwatch.de/profile/alois-rainer-0","Alois","Rainer","male","1965-01-07","Metzgermeister","http://www.bundestag.de/blueprint/servlet/image/241502/Hochformat__2x3/177/265/80820388a34dff69cc321ee3dfa4dae4/Pj/rainer_alois_gross.jpg","CSU",NULL,"true",NULL,NULL,NULL
1408,"https://www.abgeordnetenwatch.de/profile/kerstin-radomski/archive/214666","Kerstin","Radomski","female","1974-11-01","Studienrätin","http://www.bundestag.de/blueprint/servlet/image/242068/Hochformat__2x3/177/265/85a8334e32fd1efde1a3025fb5495932/NU/radomski_kerstin_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1409,"https://www.abgeordnetenwatch.de/profile/richard-pitterle/archive/215659","Richard","Pitterle","male","1959-03-02","Fachanwalt für Arbeitsrecht","http://www.bundestag.de/blueprint/servlet/image/241444/Hochformat__2x3/177/265/b84c9157c865c3247ae19e5c5dbab5cc/yt/pitterle_richard_gross.jpg","DIE LINKE","Landesliste Baden-Württemberg","false",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1410,"https://www.abgeordnetenwatch.de/profile/eckhard-pols/archive/214525","Eckhard","Pols","male","1962-03-14","Glasermeister","http://www.bundestag.de/blueprint/servlet/image/241468/Hochformat__2x3/177/265/5bd194f68c5642ea7d910fef9daf0d49/EB/pols_eckhard_gross.jpg","CDU","Landesliste Niedersachsen","true",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1411,"https://www.abgeordnetenwatch.de/profile/florian-post/archive/216945","Florian","Post","male","1981-05-27","Diplom-Kaufmann","http://www.bundestag.de/blueprint/servlet/image/241882/Hochformat__2x3/177/265/d850bfa9a87ef298d576b39256d29420/hD/post_florian_gross.jpg","SPD","Landesliste Bayern","false",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
1412,"https://www.abgeordnetenwatch.de/profile/achim-post-0","Achim","Post","male","1959-05-02","Diplom-Soziologe","http://www.bundestag.de/blueprint/servlet/image/241440/Hochformat__2x3/177/265/ee8a7dc2b26a3d8a47e48999a8402f03/VW/post_achim_gross.jpg","SPD","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1413,"https://www.abgeordnetenwatch.de/profile/harald-petzold/archive/215422","Harald","Petzold","male","1962-03-28","Lehrer (Sekundarstufe II/I)","http://www.bundestag.de/blueprint/servlet/image/242036/Hochformat__2x3/177/265/d700b024c462554f39c01a9ae50a59a/eo/petzold_harald_gross.jpg","DIE LINKE","Landesliste Brandenburg","false",NULL,"b2733e48-368b-43f4-9f10-a2107e58828d",NULL
1414,"https://www.abgeordnetenwatch.de/profile/detlev-pilger-0","Detlev","Pilger","male","1955-04-29","Berufsschullehrer","http://www.bundestag.de/blueprint/servlet/image/241432/Hochformat__2x3/177/265/374a0ac72bbd2ce4b0be32df2a457b3a/Go/pilger_detlev_gross.jpg","SPD","Landesliste Rheinland-Pfalz","false",NULL,"c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92",NULL
1415,"https://www.abgeordnetenwatch.de/profile/martin-patzelt/archive/214575","Martin","Patzelt","male","1947-07-23","Diplom Sozialpädagoge/Sozialarbeiter","http://www.bundestag.de/blueprint/servlet/image/241436/Hochformat__2x3/177/265/eca16103e0055b087d2f104c9b9b6f11/Ot/patzelt_martin_gross.jpg","CDU","Landesliste Brandenburg","true",NULL,"b2733e48-368b-43f4-9f10-a2107e58828d",NULL
1416,"https://www.abgeordnetenwatch.de/profile/markus-paschke/archive/216644","Markus","Paschke","male","1963-06-08","Gewerkschaftssekretär","http://www.bundestag.de/blueprint/servlet/image/241462/Hochformat__2x3/177/265/d331b8606b675428940388d900109e0f/ds/paschke_markus_gross.jpg","SPD","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1417,"https://www.abgeordnetenwatch.de/profile/ingrid-pahlmann/archive/214540","Ingrid","Pahlmann","female","1957-12-01","Hauswirtschaftsleiterin (Hwl)","http://www.bundestag.de/blueprint/servlet/image/241458/Hochformat__2x3/177/265/a585280527d2a3f898895551a73c8a62/aG/pahlmann_ingrid_gross.jpg","CDU","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7","Sonstige Tätigkeiten"
1418,"https://www.abgeordnetenwatch.de/profile/sylvia-pantel/archive/214653","Sylvia","Pantel","female","1961-01-01","Hausfrau","http://www.bundestag.de/blueprint/servlet/image/241452/Hochformat__2x3/177/265/89c1142c3488eaadd3bc6ffab50eca01/Tp/pantel_sylvia_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1419,"https://www.abgeordnetenwatch.de/profile/aydan-ozoguz-0","Aydan","Özoguz","female","1967-05-31","Studium der Anglistik","http://www.bundestag.de/blueprint/servlet/image/241418/Hochformat__2x3/177/265/923b43a7f99cd16f028740bb7b2d2ab0/Ne/oezoguz_aydan_gross.jpg","SPD","Landesliste Hamburg","true",NULL,"2b78e287-b0bd-4432-bf1a-66c44d3a685c",NULL
1420,"https://www.abgeordnetenwatch.de/profile/dr-tim-ostermann/archive/214701","Tim","Ostermann","male","1979-06-16","Jurist","http://www.bundestag.de/blueprint/servlet/image/241414/Hochformat__2x3/177/265/bdc458384d0635ae1fce9af96b0a0aa6/Ix/ostermann_tim_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1421,"https://www.abgeordnetenwatch.de/profile/cem-ozdemir-0","Cem","Özdemir","male","1965-12-21","Diplom-Sozialpädagoge (FH)","http://www.bundestag.de/blueprint/servlet/image/241428/Hochformat__2x3/177/265/af83ebfa985a1f4e44fb0fcfe3c2997f/ht/oezdemir_cem_gross.jpg","DIE GRÜNEN","Landesliste Baden-Württemberg","false",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1422,"https://www.abgeordnetenwatch.de/profile/wilfried-oellers/archive/214620","Wilfried","Oellers","male","1975-09-16","Jurist","http://www.bundestag.de/blueprint/servlet/image/241858/Hochformat__2x3/177/265/77c9898c303ed76d1d0c0617d948d211/Nn/oellers_wilfried_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1423,"https://www.abgeordnetenwatch.de/profile/florian-osner/archive/214940","Florian","Oßner","male","1980-07-05","Dipl.-Volkswirt (Uni), Risikomanagement","http://www.bundestag.de/blueprint/servlet/image/241416/Hochformat__2x3/177/265/1108463faef18f3be7500852ad94307c/Hd/ossner_florian_gross.jpg","CSU",NULL,"true",NULL,NULL,NULL
1424,"https://www.abgeordnetenwatch.de/profile/dr-alexander-s-neu-0","Alexander S.","Neu","male","1969-03-19","Politikwissenschaftler","http://www.bundestag.de/blueprint/servlet/image/242066/Hochformat__2x3/177/265/c37ee11948cb57bf8364021ee602c400/IO/neu_alexander_gross.jpg","DIE LINKE","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1425,"https://www.abgeordnetenwatch.de/profile/dr-andreas-nick-0","Andreas","Nick","male","1967-04-26","Dipl-Kfm.,  Master of International Public Policy","http://www.bundestag.de/blueprint/servlet/image/241408/Hochformat__2x3/177/265/ac793c147cb1e30cee9c9c7a23e12cd7/oY/nick_andreas_gross.jpg","CDU","Landesliste Rheinland-Pfalz","true",NULL,"c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92",NULL
1426,"https://www.abgeordnetenwatch.de/profile/thomas-nord/archive/215429","Thomas","Nord","male","1957-10-19","Maschinen- und Anlagenmonteur, Kulturwissenschaftler","http://www.bundestag.de/blueprint/servlet/image/241402/Hochformat__2x3/177/265/67793132bda635542442f6d073327b46/bY/nord_thomas_gross.jpg","DIE LINKE","Landesliste Brandenburg","false",NULL,"b2733e48-368b-43f4-9f10-a2107e58828d",NULL
1427,"https://www.abgeordnetenwatch.de/profile/michelle-muntefering/archive/216828","Michelle","Müntefering","female","1980-04-09","Journalistin","http://www.bundestag.de/blueprint/servlet/image/241872/Hochformat__2x3/177/265/26a2d7f263a4fd771178c77d4c5da194/wT/muentefering_michelle_gross.jpg","SPD","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1428,"https://www.abgeordnetenwatch.de/profile/niema-movassat/archive/215494","Niema","Movassat","male","1984-08-22","Diplom-Jurist","http://www.bundestag.de/blueprint/servlet/image/241368/Hochformat__2x3/177/265/f367a1b69a2265dbe05bf359ba80575a/tB/movassat_niema_gross.jpg","DIE LINKE","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1429,"https://www.abgeordnetenwatch.de/profile/dietrich-monstadt-0","Dietrich","Monstadt","male","1957-09-15","Rechtsanwalt","http://www.bundestag.de/blueprint/servlet/image/241394/Hochformat__2x3/177/265/198fea4e002e3035f962099de883e2a/FF/monstadt_dietrich_gross.jpg","CDU","Landesliste Mecklenburg-Vorpommern","true",NULL,"25619983-d98f-47f3-bf8b-82c1c2aabc07",NULL
1430,"https://www.abgeordnetenwatch.de/profile/irene-mihalic/archive/215148","Irene","Mihalic","female","1976-11-17","Polizeibeamtin","http://www.bundestag.de/blueprint/servlet/image/241360/Hochformat__2x3/177/265/d0ace5681cfc443c1373435f96856855/qH/mihalic_irene_gross.jpg","DIE GRÜNEN","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1431,"https://www.abgeordnetenwatch.de/profile/gisela-manderla/archive/214632","Gisela","Manderla","female","1958-02-11","selbständig","http://www.bundestag.de/blueprint/servlet/image/242016/Hochformat__2x3/177/265/f6bd0c8108849d6eedfc16e110d29e7a/To/manderla_gisela_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5","Sonstige Tätigkeiten"
1432,"https://www.abgeordnetenwatch.de/profile/andreas-mattfeldt-0","Andreas","Mattfeldt","male","1969-09-28","Industriekaufmann","http://www.bundestag.de/blueprint/servlet/image/241348/Hochformat__2x3/177/265/9149c712b2ca1af3c28945cfb5399b78/Qr/mattfeldt_andreas_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1433,"https://www.abgeordnetenwatch.de/profile/dr-birgit-malecha-nissen-0","Birgit","Malecha-Nissen","female","1958-04-09","Diplom-Geologin","http://www.bundestag.de/blueprint/servlet/image/241334/Hochformat__2x3/177/265/bcc655b06e8de96f1a8cad91242e0b03/Gx/malecha-nissen_birgit_gross.jpg","SPD","Landesliste Schleswig-Holstein","false",NULL,"8c02b35b-57eb-4d22-9ea8-daa6bae7c698",NULL
1434,"https://www.abgeordnetenwatch.de/profile/karin-maag/archive/214841","Karin","Maag","female","1962-06-13","Ministerialdirigentin, Juristin","http://www.bundestag.de/blueprint/servlet/image/241390/Hochformat__2x3/177/265/d1bf864313711d9c9c95724d8155eebc/oA/maag_karin_gross.jpg","CDU","Landesliste Baden-Württemberg","true",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1435,"https://www.abgeordnetenwatch.de/profile/kirsten-luhmann/archive/216673","Kirsten","Lühmann","female","1964-04-28","Polizeibeamtin","http://www.bundestag.de/blueprint/servlet/image/241304/Hochformat__2x3/177/265/70d8503292db765f2bb302cc24d34112/fc/luehmann_kirsten_gross.jpg","SPD","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1436,"https://www.abgeordnetenwatch.de/profile/dr-claudia-lucking-michel-0","Claudia","Lücking-Michel","female","1962-02-04","Generalsekretärin des Cusanuswerks","http://www.bundestag.de/blueprint/servlet/image/241898/Hochformat__2x3/177/265/e86d08899d48e4bbf137e3cd78ebe8e1/NF/luecking-michel_claudia_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1437,"https://www.abgeordnetenwatch.de/profile/carsten-linnemann-0","Carsten","Linnemann","male","1977-08-10","Diplom-Volkswirt","http://www.bundestag.de/blueprint/servlet/image/241274/Hochformat__2x3/177/265/e0bb172958fd0c7e90ef5b266f69d7f4/FL/linnemann_carsten_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1438,"https://www.abgeordnetenwatch.de/profile/burkhard-lischka-0","Burkhard","Lischka","male","1965-02-01","Jurist","http://www.bundestag.de/blueprint/servlet/image/241306/Hochformat__2x3/177/265/23fa501531eb18b456eb8b035db060b4/en/lischka_burkhard_gross.jpg","SPD","Landesliste Sachsen-Anhalt","false",NULL,"de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9",NULL
1439,"https://www.abgeordnetenwatch.de/profile/hiltrud-lotze/archive/216663","Hiltrud","Lotze","female","1958-11-13","Kulturwissenschaftlerin (M.A.)","http://www.bundestag.de/blueprint/servlet/image/241308/Hochformat__2x3/177/265/40ae0fd6c20807c1883cf89873d843d0/uy/lotze_hiltrud_gross.jpg","SPD","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1440,"https://www.abgeordnetenwatch.de/profile/dr-andreas-lenz-0","Andreas","Lenz","male","1981-04-23","Kreisrat; Bankkaufmann; Diplom-Betriebswirt (FH)","http://www.bundestag.de/blueprint/servlet/image/241972/Hochformat__2x3/177/265/6655ab8cbf7857ea9610fae415322e6d/Zb/lenz_andreas_gross.jpg","CSU","Landesliste Bayern","true",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
1441,"https://www.abgeordnetenwatch.de/profile/antje-lezius-0","Antje","Lezius","female","1960-06-30","Unternehmensberaterin","http://www.bundestag.de/blueprint/servlet/image/241296/Hochformat__2x3/177/265/25d30df5d4f19b560dd8afc20d526e81/Cx/lezius_antje_gross.jpg","CDU","Landesliste Rheinland-Pfalz","true",NULL,"c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92","Medien- und Organisationsberatung"
1442,"https://www.abgeordnetenwatch.de/profile/ralph-lenkert/archive/215580","Ralph","Lenkert","male","1967-05-09","Werkzeugmacher, Staatlich geprüfter Techniker für Maschinenbau","http://www.bundestag.de/blueprint/servlet/image/241300/Hochformat__2x3/177/265/e24d7878511e1b8b45dc70d2eff123ce/PC/lenkert_ralph_gross.jpg","DIE LINKE","Landesliste Thüringen","false",NULL,"71f8196b-d4ce-4624-879a-47e92523adef",NULL
1443,"https://www.abgeordnetenwatch.de/profile/steffi-lemke/archive/215081","Steffi","Lemke","female","1968-01-19","Diplom-Agraringenieur","http://www.bundestag.de/blueprint/servlet/image/242028/Hochformat__2x3/177/265/bd4211bbfa8442b0e0e9242bda6e6d44/SL/lemke_steffi_gross.jpg","DIE GRÜNEN","Landesliste Sachsen-Anhalt","false",NULL,"de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9",NULL
1444,"https://www.abgeordnetenwatch.de/profile/steffen-claudio-lemme/archive/216903","Steffen-Claudio","Lemme","male","1965-04-01","Betriebswirt (VWA)","http://www.bundestag.de/blueprint/servlet/image/241298/Hochformat__2x3/177/265/f72376ed0010f4bc6f24322b03fdafd7/nx/lemme_steffen_gross.jpg","SPD","Landesliste Thüringen","false",NULL,"71f8196b-d4ce-4624-879a-47e92523adef",NULL
1445,"https://www.abgeordnetenwatch.de/profile/caren-lay-0","Caren","Lay","female","1972-12-11","Diplom-Soziologin","http://www.bundestag.de/blueprint/servlet/image/241324/Hochformat__2x3/177/265/1488584860d519dccd24014d729f5ff4/ye/lay_caren_gross.jpg","DIE LINKE","Landesliste Sachsen","false",NULL,"99a00e64-de99-4e61-ab6b-67df71d8b34e",NULL
1446,"https://www.abgeordnetenwatch.de/profile/gunter-lach/archive/214552","Günter","Lach","male","1954-07-13","Technischer Angestellter","http://www.bundestag.de/blueprint/servlet/image/241270/Hochformat__2x3/177/265/9a36e11a0bb70b67933fb97fa99d587d/Cx/lach_guenter_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1447,"https://www.abgeordnetenwatch.de/profile/uwe-lagosky/archive/214548","Uwe","Lagosky","male","1962-05-21","Techniker","http://www.bundestag.de/blueprint/servlet/image/242012/Hochformat__2x3/177/265/33a6056f7f850c392472e82ffa2faf2d/eb/lagosky_uwe_gross.jpg","CDU","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7","Handwerkschaftliche Berufe"
1448,"https://www.abgeordnetenwatch.de/profile/ulrich-lange/archive/214990","Ulrich","Lange","male","1969-06-06","Rechtsanwalt","http://www.bundestag.de/blueprint/servlet/image/241326/Hochformat__2x3/177/265/d7470cac7bdae90d5c50805dbaa54293/Tg/lange_ulrich_gross.jpg","CSU",NULL,"true",NULL,NULL,NULL
1449,"https://www.abgeordnetenwatch.de/profile/roy-kuhne/archive/214554","Roy","Kühne","male","1967-09-27","Diplom-Sporttherapeut, Physiotherapeut","http://www.bundestag.de/blueprint/servlet/image/242070/Hochformat__2x3/177/265/fdf3a3a6b4e63f6063344123134d371b/LU/kuehne_roy_gross.jpg","CDU","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1450,"https://www.abgeordnetenwatch.de/profile/oliver-krischer/archive/215110","Oliver","Krischer","male","1969-07-26","Wissenschaftlicher Mitarbeiter","http://www.bundestag.de/blueprint/servlet/image/241258/Hochformat__2x3/177/265/ce3008170ab666deefe606188426f695/Kc/krischer_oliver_gross.jpg","DIE GRÜNEN","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1451,"https://www.abgeordnetenwatch.de/profile/rudiger-kruse/archive/214495","Rüdiger","Kruse","male","1961-06-10","Geschäftsführer","http://www.bundestag.de/blueprint/servlet/image/241180/Hochformat__2x3/177/265/f553511ac145b33876bde4a2883ae7d6/jM/kruse_ruediger_gross.jpg","CDU","Landesliste Hamburg","false",NULL,"2b78e287-b0bd-4432-bf1a-66c44d3a685c",NULL
1452,"https://www.abgeordnetenwatch.de/profile/birgit-kompel-0","Birgit","Kömpel","female","1967-12-19","Personalberaterin","http://www.bundestag.de/blueprint/servlet/image/241194/Hochformat__2x3/177/265/ae0881ead4e14637dc95de076fc33cd8/Pl/koempel_birgit_gross.jpg","SPD","Landesliste Hessen","false",NULL,"c6197a70-52a4-46d4-9686-255cddb2caac",NULL
1453,"https://www.abgeordnetenwatch.de/profile/markus-koob/archive/214776","Markus","Koob","male","1977-12-05","Studium des Politikwissenschaften (Hauptfach), Öffentliches Recht, (Nebenfach) und Bürgerliches Recht (Nebenfach)","http://www.bundestag.de/blueprint/servlet/image/241184/Hochformat__2x3/177/265/99a01dc6265f147548a2d0d26780dd4f/ul/koob_markus_gross.jpg","CDU","Landesliste Hessen","true",NULL,"c6197a70-52a4-46d4-9686-255cddb2caac",NULL
1454,"https://www.abgeordnetenwatch.de/profile/carsten-korber-0","Carsten","Körber","male","1979-06-11","Wirtschafts- und Unternehmensberater","http://www.bundestag.de/blueprint/servlet/image/241200/Hochformat__2x3/177/265/98733098b268fa70b3e5a57e42ac9b4d/dS/koerber_carsten_gross.jpg","CDU","Landesliste Sachsen","true",NULL,"99a00e64-de99-4e61-ab6b-67df71d8b34e",NULL
1455,"https://www.abgeordnetenwatch.de/profile/maria-klein-schmeink-0","Maria","Klein-Schmeink","female","1958-01-06","Soziologin","http://www.bundestag.de/blueprint/servlet/image/241216/Hochformat__2x3/177/265/cf0c0f7fb8591410c15e8dae889e813b/fB/klein_schmeink_maria_gross.jpg","DIE GRÜNEN","Landesliste Nordrhein-Westfalen","false",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1456,"https://www.abgeordnetenwatch.de/profile/lars-klingbeil/archive/216659","Lars","Klingbeil","male","1978-02-23","Studium der Politischen Wissenschaft, der Soziologie und der Geschichte (M.A.).","http://www.bundestag.de/blueprint/servlet/image/241226/Hochformat__2x3/177/265/199232add99d2fa6a8fd8eb8f8518cca/On/klingbeil_lars_gross.jpg","SPD","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1457,"https://www.abgeordnetenwatch.de/profile/dr-georg-kippels-0","Georg","Kippels","male","1959-09-21","Jurist","http://www.bundestag.de/blueprint/servlet/image/241238/Hochformat__2x3/177/265/74b216c185a471b30cb025122e82c7a/sa/kippels_georg_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1458,"https://www.abgeordnetenwatch.de/profile/cansel-kiziltepe-0","Cansel","Kiziltepe","female","1975-10-08","Diplom-Volkswirtin","http://www.bundestag.de/blueprint/servlet/image/241176/Hochformat__2x3/177/265/fc7d1afdad09318cc05048477d21f040/BS/kiziltepe_cansel_gross.jpg","SPD","Landesliste Berlin","false",NULL,"1d334009-d2fd-4912-a7ff-6c2029205fbf",NULL
1459,"https://www.abgeordnetenwatch.de/profile/arno-klare-0","Arno","Klare","male","1952-02-01","Geschäftsführer","http://www.bundestag.de/blueprint/servlet/image/241248/Hochformat__2x3/177/265/f6a0de373309da8e1f889c355d7571d8/tr/klare_arno_gross.jpg","SPD","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1460,"https://www.abgeordnetenwatch.de/profile/roderich-kiesewetter/archive/214861","Roderich","Kiesewetter","male","1963-09-11","Diplom-Kaufmann, Oberst a.D.","http://www.bundestag.de/blueprint/servlet/image/241150/Hochformat__2x3/177/265/3a9f3ea2debcb89cd66895b2a384abd/gC/kiesewetter_roderich_gross.jpg","CDU",NULL,"true",NULL,NULL,NULL
1461,"https://www.abgeordnetenwatch.de/profile/katja-keul/archive/215046","Katja","Keul","female","1969-11-30","Juristin","http://www.bundestag.de/blueprint/servlet/image/241188/Hochformat__2x3/177/265/318ad2d3c01de3a89f2a0586bd149142/pp/keul_katja_gross.jpg","DIE GRÜNEN","Landesliste Niedersachsen","false",NULL,"a1d9719d-00bb-4b14-a813-41d3e6a939c7",NULL
1462,"https://www.abgeordnetenwatch.de/profile/marina-kermer/archive/216707","Marina","Kermer","female","1960-03-22","Vorsitzende der Geschäftsführung der Agentur für Arbeit Stendal","http://www.bundestag.de/blueprint/servlet/image/241252/Hochformat__2x3/177/265/46d6237beea70e3301a204d089f16117/sm/kermer_marina_gross.jpg","SPD","Landesliste Sachsen-Anhalt","false",NULL,"de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9",NULL
1463,"https://www.abgeordnetenwatch.de/profile/anja-karliczek-0","Anja","Karliczek","female","1971-04-29","Leitende Angestellte im Familienbetrieb","http://www.bundestag.de/blueprint/servlet/image/241224/Hochformat__2x3/177/265/7b1f0a1874a607c797cf48dcdafbfdad/CM/karliczek_anja_gross.jpg","CDU","Landesliste Nordrhein-Westfalen","true",NULL,"b374691b-ddd5-4c4c-a478-dc15126ccab5",NULL
1464,"https://www.abgeordnetenwatch.de/profile/kerstin-kassner/archive/215371","Kerstin","Kassner","female","1958-01-07","Diplomökon. des Gaststätten- und Hotelwesens","http://www.bundestag.de/blueprint/servlet/image/241190/Hochformat__2x3/177/265/2cc2c6bb9b08324c96d5bfda52aceb88/mD/kassner_kerstin_gross.jpg","DIE LINKE","Landesliste Mecklenburg-Vorpommern","false",NULL,"25619983-d98f-47f3-bf8b-82c1c2aabc07",NULL
1465,"https://www.abgeordnetenwatch.de/profile/gabriele-katzmarek/archive/217024","Gabriele","Katzmarek","female","1960-07-08","Gewerkschaftssekretärin","http://www.bundestag.de/blueprint/servlet/image/241202/Hochformat__2x3/177/265/1b99df5f03f7c2fa7447c075ef518fdc/vL/katzmarek_gabriele_gross.jpg","SPD","Landesliste Baden-Württemberg","false",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1466,"https://www.abgeordnetenwatch.de/profile/stefan-kaufmann/archive/214839","Stefan","Kaufmann","male","1969-08-21","Rechtsanwalt, Bundestagsabgeordneter","http://www.bundestag.de/blueprint/servlet/image/241156/Hochformat__2x3/177/265/8fa484eb90b8caa2f30623d450ed88ae/Wj/kaufmann_stefan_gross.jpg","CDU","Landesliste Baden-Württemberg","true",NULL,"f38edddc-7008-4dcd-8365-66a3edc0627d",NULL
1467,"https://www.abgeordnetenwatch.de/profile/uwe-kekeritz/archive/215289","Uwe","Kekeritz","male","1953-10-09","Volkswirt","http://www.bundestag.de/blueprint/servlet/image/241170/Hochformat__2x3/177/265/d6b390c6628b8c5e89fed58e0f95fabb/FU/kekeritz_uwe_gross.jpg","DIE GRÜNEN","Landesliste Bayern","false",NULL,"353fc716-0dfd-41e5-a1ed-43ce20d85aae",NULL
